,year,price,total_run,tax,engineSize,mileage_lit,model_ I10,model_ I20,model_ I30,model_ I40,model_ I800,model_ IX20,model_ IX35,model_ Ioniq,model_ Kona,model_ Santa Fe,model_ Tucson,transmission_Automatic,transmission_Manual,transmission_Semi-Auto,fule_Diesel,fule_Hybrid,fule_Petrol
2341,2016,8998,22978,160,1.6,11.49,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2342,2016,12498,21037,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2343,2013,5798,74200,165,1.6,13.31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2344,2016,8495,28600,200,1.4,11.15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2345,2016,10495,30000,160,1.6,11.83,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2346,2017,11298,11581,145,1.0,14.93,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2347,2014,6000,31500,30,1.2,15.22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2348,2017,13895,10587,145,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2349,2015,7999,12433,125,1.4,13.31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2350,2017,16000,19629,0,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2351,2016,11500,56765,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2352,2016,15000,13769,125,1.7,15.22,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2353,2018,30500,15157,145,2.2,10.36,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2354,2019,15998,19231,150,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2355,2017,13298,38428,150,1.7,15.22,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2356,2017,6798,30010,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2357,2017,13498,15783,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2358,2015,9995,47456,160,2.0,13.58,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2359,2017,13735,19348,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2360,2014,7991,61243,145,1.7,14.08,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2361,2015,6995,27000,125,1.4,13.31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2362,2016,12795,40766,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2363,2019,20995,19266,145,2.5,7.4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2364,2018,17495,31398,145,1.7,15.24,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2365,2019,18995,14618,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2366,2019,9995,4587,145,1.0,13.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2367,2019,10295,4687,145,1.0,13.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2368,2019,18995,100,145,1.6,9.33,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2369,2019,10295,4587,145,1.0,13.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2370,2019,9995,4587,145,1.0,13.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2371,2017,16999,11062,0,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2372,2013,4120,42186,20,1.2,16.22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2373,2014,11991,69059,260,2.2,10.96,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2374,2016,20113,33943,200,2.0,12.23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2375,2018,8450,11350,145,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2376,2018,13100,9616,145,1.0,13.82,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2377,2017,6495,38578,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2378,2017,5995,44013,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2379,2018,7495,30397,145,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2380,2017,15600,47196,145,2.0,14.34,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2381,2019,15450,3107,145,1.4,11.83,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2382,2019,17650,5386,145,1.0,11.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2383,2019,15698,32975,140,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2384,2018,8995,16048,150,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2385,2017,7999,10500,145,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2386,2016,12711,48039,325,2.5,8.88,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2387,2015,9691,23866,145,1.7,14.34,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2388,2016,6000,27516,20,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2389,2017,8650,37682,30,1.6,16.96,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2390,2018,7850,11175,145,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2391,2018,13100,14682,145,1.0,11.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2392,2018,10000,25516,150,1.2,12.23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2393,2015,8498,49291,150,1.7,14.08,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2394,2017,17798,8465,150,1.6,10.51,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2395,2018,17297,1675,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2396,2019,14750,13230,145,1.0,11.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2397,2020,22995,5,135,1.6,16.59,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2398,2019,23997,15,150,2.0,8.98,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2399,2017,12397,27473,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2400,2014,9397,44205,260,2.0,10.96,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2401,2016,11797,56137,145,2.0,14.34,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2402,2017,15397,8305,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2403,2016,7997,32158,20,1.0,15.56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2404,2016,7297,22307,30,1.2,14.93,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2405,2017,6397,31125,20,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2406,2016,6490,29152,30,1.2,15.22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2407,2019,8489,100,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2408,2016,5991,37000,20,1.0,16.22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2409,2017,7798,30891,150,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2410,2017,6999,27000,150,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2411,2017,10499,27347,150,1.6,11.49,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2412,2017,14499,31474,150,1.7,15.22,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2413,2018,7999,4245,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2414,2016,19797,14785,200,2.2,12.23,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2415,2017,8397,27585,145,1.2,12.65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2416,2019,9987,8008,150,1.2,12.65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2417,2018,11197,28014,150,1.4,13.82,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2418,2013,4950,47602,30,1.2,15.22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2419,2014,5702,23026,30,1.2,15.22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2420,2019,19897,3346,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2421,2018,7987,7096,145,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2422,2018,7467,12215,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2423,2019,16797,5088,145,1.4,11.15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2424,2019,14897,4989,145,1.0,11.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2425,2019,17697,15,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2426,2019,17697,5,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2427,2016,12990,20707,160,1.6,11.83,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2428,2017,9690,27185,160,1.6,11.49,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2429,2017,14490,18772,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2430,2019,14989,1850,145,1.0,11.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2431,2019,27989,4371,145,2.0,10.67,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2432,2019,11489,10686,145,1.2,12.23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2433,2017,6789,22969,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2434,2017,5789,39877,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2435,2017,8989,6787,145,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2436,2019,22989,3391,145,2.0,8.98,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2437,2019,8489,5607,145,1.2,15.22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2438,2016,9560,15085,30,1.0,15.56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2439,2013,5450,73856,160,1.4,12.15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2440,2019,21490,223,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2441,2017,7500,11037,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2442,2019,21000,5308,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2443,2017,14290,24987,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2444,2014,6190,37666,30,1.6,16.96,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2445,2018,8990,10293,145,1.2,15.22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2446,2017,14490,20656,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2447,2015,8490,28737,145,1.4,12.87,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2448,2015,10995,23043,200,1.7,12.44,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
2449,2017,14490,18856,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2450,2017,7500,13088,30,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2451,2018,8750,9934,145,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2452,2018,8750,9151,145,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2453,2019,19000,14593,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2454,2018,11500,11651,145,1.6,19.63,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2455,2014,6000,21029,30,1.2,15.22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2456,2017,16750,26393,125,2.0,15.56,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2457,2016,16000,9952,145,2.0,14.34,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2458,2017,12490,24230,160,1.6,11.83,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2459,2016,17790,10236,200,2.2,12.44,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2460,2018,9000,7727,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2461,2019,9750,12884,150,1.2,12.23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2462,2019,9250,11005,150,1.2,15.22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2463,2018,11000,10429,150,1.0,14.93,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2464,2014,5495,47961,30,1.6,16.96,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2465,2016,9495,12936,125,1.4,13.31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2466,2017,8495,17630,20,1.0,16.59,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2467,2018,7490,13678,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2468,2015,4990,45278,20,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2469,2017,5790,26570,20,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2470,2018,9490,4222,145,1.2,12.23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2471,2016,12990,26573,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2472,2018,14690,32157,145,1.0,11.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2473,2016,14490,39573,200,2.0,12.44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2474,2017,10290,19825,160,1.6,11.49,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2475,2019,8995,3066,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2476,2017,8250,7808,30,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2477,2016,9750,15728,165,1.6,11.49,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2478,2018,8000,9533,150,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2479,2019,23500,4479,150,1.6,9.46,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2480,2014,8500,41778,150,1.7,14.08,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2481,2018,11995,4650,145,1.0,14.93,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2482,2016,18491,34284,200,2.2,12.44,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2483,2017,9795,31128,145,1.6,11.49,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2484,2019,16495,4459,145,1.0,11.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2485,2019,23995,1636,145,2.0,8.98,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2486,2018,6995,22539,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2487,2019,16895,4967,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2488,2019,7495,10560,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2489,2018,7495,6393,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2490,2017,7295,10500,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2491,2017,8995,36681,145,1.2,12.65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2492,2019,16995,6918,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2493,2019,15995,11133,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2494,2016,12995,25329,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2495,2017,9795,10279,145,1.4,13.31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2496,2019,16495,11695,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2497,2019,35995,2265,145,2.2,10.36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2498,2019,20990,16,145,1.6,9.96,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2499,2017,6295,30195,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2500,2019,19995,10385,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2501,2017,10995,11249,30,1.0,14.93,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2502,2017,8495,31564,145,1.2,12.65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2503,2018,14495,37902,145,2.5,9.96,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2504,2019,19495,4328,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2505,2019,17995,4454,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2506,2018,17995,2191,150,1.6,10.51,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2507,2017,12991,10320,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2508,2018,16040,38183,145,1.7,15.24,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2509,2017,10999,18539,145,1.6,20.71,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2510,2016,8999,53878,20,1.6,19.13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2511,2019,32750,4995,145,2.2,10.51,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2512,2018,14995,10465,145,1.6,11.83,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2513,2018,13992,39010,145,2.5,9.96,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2514,2017,14777,29100,300,2.5,9.96,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
2515,2015,11050,26499,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2516,2018,14995,18423,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2517,2018,16995,76,145,1.0,11.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2518,2019,16995,8359,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2519,2017,9995,23372,20,1.0,16.59,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2520,2019,22995,2361,145,1.6,12.87,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
2521,2019,16995,2511,145,1.4,11.15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2522,2019,23995,7865,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2523,2019,8995,2198,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2524,2018,8295,10224,145,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2525,2015,8995,29900,20,1.6,19.13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2526,2017,13995,13330,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2527,2017,11990,15882,150,1.4,13.82,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2528,2018,14500,14427,150,1.6,11.83,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2529,2019,10200,9748,145,1.2,12.23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2530,2017,15991,34755,125,1.7,15.22,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2531,2017,14420,28979,125,1.7,15.22,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2532,2014,5794,18724,20,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2533,2013,7776,47232,200,2.0,12.87,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2534,2018,18200,9545,150,1.6,10.51,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2535,2018,18200,9545,150,1.6,10.51,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2536,2017,6950,33000,145,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2537,2017,9750,12689,145,1.4,13.31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2538,2019,18995,15927,145,2.5,7.4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2539,2018,10575,17774,145,1.0,14.93,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2540,2018,17350,16500,145,1.6,9.56,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
2541,2016,6250,17497,20,1.0,16.22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2542,2017,15490,28354,150,2.0,12.23,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2543,2016,6990,46164,20,1.4,18.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2544,2018,14490,19793,145,1.0,13.82,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2545,2017,9990,20677,145,1.0,15.56,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2546,2018,14990,12492,150,1.6,11.83,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2547,2018,14990,12720,150,1.6,11.83,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2548,2018,14500,13934,150,1.6,11.83,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2549,2019,14600,15139,150,1.0,11.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2550,2018,16990,12306,140,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2551,2020,8990,2000,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2552,2019,8290,2738,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2553,2018,18490,29225,150,2.0,8.98,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2554,2019,16990,5000,145,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2555,2018,8450,12668,145,1.2,15.24,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2556,2018,15990,34605,145,2.5,7.4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
2557,2017,9490,6380,145,1.4,13.31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2558,2019,17490,3750,145,1.4,11.15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2559,2019,19490,2450,145,1.6,14.08,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
2560,2019,12490,3850,145,1.6,9.83,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2561,2018,18290,11446,145,1.6,11.15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2562,2019,22990,10,145,1.6,9.96,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
2563,2019,24990,3000,145,2.0,8.98,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2564,2019,36990,2199,145,2.2,10.36,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2565,2019,8990,3000,145,1.0,13.1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2566,2016,11490,52549,30,1.7,16.3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
2567,2016,15990,43362,125,1.7,15.22,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2568,2019,17500,15644,150,1.6,9.56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2569,2018,16995,19,145,1.0,11.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2570,2017,9390,14962,145,1.6,16.96,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
2571,2017,6490,30193,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2572,2016,7250,23552,30,1.2,15.22,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2573,2019,29990,9993,145,2.2,11.31,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
2574,2018,12490,10452,145,1.0,11.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2575,2018,13490,24239,145,1.0,13.82,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2576,2018,12790,18984,145,1.0,13.82,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2577,2019,15790,17970,150,1.6,9.22,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
2578,2018,9200,29700,150,1.2,12.65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2579,2019,9890,14925,145,1.2,12.23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2580,2018,18799,11165,135,1.6,20.74,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2581,2018,7890,4500,145,1.0,15.88,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2582,2019,17500,13136,150,1.6,9.56,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
2583,2019,10990,11435,150,1.2,12.23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2584,2018,17495,19,145,1.0,11.65,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
2585,2017,18899,23679,150,2.0,12.44,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
2586,2017,15730,9191,125,1.7,15.22,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2587,2016,8417,26199,145,1.4,12.87,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
